t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
459	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-1.42705	-6.17763
460	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-2.76147	-3.22436
461	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	-5.7832	-3.24315
462	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	-0.579415	2.14435
463	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	0.0111653	2.0436
464	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	2.3061	-0.760059
465	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	1.25966	0.254052
466	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-2.88985	-2.06271
467	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	-1.78936	-0.730451
468	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	-2.15064	0.614768
469	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	1.31819	1.49625
470	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	6.9589	3.40167
471	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	2.85689	1.85083
472	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	2.19321	-0.276564
473	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-1.27734	-0.721209
474	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-6.17763	-2.51154
475	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	-3.22436	-0.146606
476	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-3.24315	0.504628
477	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	2.14435	-2.25872
478	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	2.0436	0.64315
479	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-0.760059	-3.05746
480	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	0.254052	-2.98294
481	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	-2.06271	-0.238591
482	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	-0.730451	0.147546
483	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	0.614768	5.04121
484	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.49625	2.9382
485	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.40167	1.85111
486	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	1.85083	3.22184
487	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	-0.276564	-1.6371
488	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	-0.721209	1.31184
489	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-2.51154	0.56039
490	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.146606	-1.9541
491	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	0.504628	-0.178758
492	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-2.25872	-1.27809
493	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.64315	-1.66975
494	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-3.05746	0.462428
495	0.462428	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	-2.98294	-1.14776
496	-1.14776	0.462428	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	-0.238591	1.56518
497	1.56518	-1.14776	0.462428	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.147546	0.477081
498	0.477081	1.56518	-1.14776	0.462428	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	5.04121	0.811048
499	0.811048	0.477081	1.56518	-1.14776	0.462428	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	2.9382	2.19853
500	2.19853	0.811048	0.477081	1.56518	-1.14776	0.462428	-1.66975	-1.27809	-0.178758	-1.9541	0.56039	1.31184	-1.6371	3.22184	1.85111	1.07054
