t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
458	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	1.85423	-0.884392
459	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	-0.261039	-0.43896
460	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	-2.277	0.53215
461	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-1.96463	0.461342
462	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-1.6223	-0.411187
463	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	-0.232865	-0.550244
464	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	1.03597	0.804716
465	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-0.685717	0.120338
466	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	0.138797	-1.5542
467	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	0.848245	-0.0458226
468	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.706106	-0.841526
469	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	0.27607	0.0541917
470	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.222653	1.03158
471	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	-0.388401	-0.456546
472	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-1.88538	0.501963
473	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-0.884392	-0.483375
474	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.43896	-1.11376
475	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	0.53215	-0.816417
476	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	0.461342	-0.38457
477	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	-0.411187	-1.10131
478	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.550244	0.401364
479	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.804716	-0.460233
480	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.120338	0.296984
481	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	-1.5542	0.665649
482	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	-0.0458226	0.0381051
483	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	-0.841526	1.01067
484	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.0541917	0.779282
485	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	1.03158	0.46363
486	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-0.456546	-0.501937
487	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	0.501963	-1.07323
488	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-0.483375	-1.42661
489	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-1.11376	-1.67153
490	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-0.816417	-0.742417
491	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-0.38457	-2.00913
492	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-1.10131	-1.26829
493	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	0.401364	-0.319759
494	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	-0.460233	-0.444965
495	-0.444965	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	0.296984	0.499913
496	0.499913	-0.444965	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.665649	2.22096
497	2.22096	0.499913	-0.444965	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	0.0381051	0.291471
498	0.291471	2.22096	0.499913	-0.444965	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	1.01067	-1.0168
499	-1.0168	0.291471	2.22096	0.499913	-0.444965	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	0.779282	-0.431429
500	-0.431429	-1.0168	0.291471	2.22096	0.499913	-0.444965	-0.319759	-1.26829	-2.00913	-0.742417	-1.67153	-1.42661	-1.07323	-0.501937	0.46363	-1.46352
