t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
458	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	0.26939	-0.312178
459	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	0.0881128	1.03096
460	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	0.115297	-0.653761
461	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	1.28583	-0.580937
462	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	-0.547214	-0.0360389
463	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	-0.724843	1.4496
464	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	1.24445	0.194874
465	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	-1.07076	0.0969103
466	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	-0.445773	1.03636
467	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.00897732	0.778293
468	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.26362	0.749543
469	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.0790835	0.891144
470	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	0.171293	-0.512819
471	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	0.85811	-0.490901
472	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	-1.19236	-0.0750545
473	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	-0.312178	0.875967
474	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	1.03096	0.106957
475	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	-0.653761	0.25324
476	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.580937	0.317803
477	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	-0.0360389	-0.578597
478	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	1.4496	1.15261
479	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	0.194874	0.65549
480	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	0.0969103	-0.485768
481	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	1.03636	-0.351456
482	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	0.778293	-0.0488419
483	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.749543	1.02003
484	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.891144	0.159759
485	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	-0.512819	0.0826085
486	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	-0.490901	0.730031
487	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.0750545	0.836586
488	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.875967	-0.137034
489	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	0.106957	0.499621
490	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	0.25324	-0.460659
491	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	0.317803	-0.307355
492	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	-0.578597	-0.0840499
493	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	1.15261	0.962218
494	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.65549	-0.0929192
495	-0.0929192	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.485768	0.167804
496	0.167804	-0.0929192	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	-0.351456	-0.529234
497	-0.529234	0.167804	-0.0929192	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	-0.0488419	1.46401
498	1.46401	-0.529234	0.167804	-0.0929192	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	1.02003	0.534564
499	0.534564	1.46401	-0.529234	0.167804	-0.0929192	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	0.159759	0.364464
500	0.364464	0.534564	1.46401	-0.529234	0.167804	-0.0929192	0.962218	-0.0840499	-0.307355	-0.460659	0.499621	-0.137034	0.836586	0.730031	0.0826085	-1.82662
